,school_code,school_name,doro_zipcode,doroname,doroname_detail,si,gu
2241,7010738,서울로봇고등학교,6363,서울특별시 강남구 광평로20길 63,/ 서울로봇고등학교 (일원동),서울특별시,강남구
2242,7010738,서울로봇고등학교,6363,서울특별시 강남구 광평로20길 63,/ 서울로봇고등학교 (일원동),서울특별시,강남구
2243,7010738,서울로봇고등학교,6363,서울특별시 강남구 광평로20길 63,/ 서울로봇고등학교 (일원동),서울특별시,강남구
2244,7010738,서울로봇고등학교,6363,서울특별시 강남구 광평로20길 63,/ 서울로봇고등학교 (일원동),서울특별시,강남구
2245,7010738,서울로봇고등학교,6363,서울특별시 강남구 광평로20길 63,/ 서울로봇고등학교 (일원동),서울특별시,강남구
2246,7010738,서울로봇고등학교,6363,서울특별시 강남구 광평로20길 63,/ 서울로봇고등학교 (일원동),서울특별시,강남구
2247,7010738,서울로봇고등학교,6363,서울특별시 강남구 광평로20길 63,/ 서울로봇고등학교 (일원동),서울특별시,강남구
2248,7010738,서울로봇고등학교,6363,서울특별시 강남구 광평로20길 63,/ 서울로봇고등학교 (일원동),서울특별시,강남구
2249,7010738,서울로봇고등학교,6363,서울특별시 강남구 광평로20길 63,/ 서울로봇고등학교 (일원동),서울특별시,강남구
2250,7010738,서울로봇고등학교,6363,서울특별시 강남구 광평로20길 63,/ 서울로봇고등학교 (일원동),서울특별시,강남구
2251,7010738,서울로봇고등학교,6363,서울특별시 강남구 광평로20길 63,/ 서울로봇고등학교 (일원동),서울특별시,강남구
2252,7010738,서울로봇고등학교,6363,서울특별시 강남구 광평로20길 63,/ 서울로봇고등학교 (일원동),서울특별시,강남구
2253,7010738,서울로봇고등학교,6363,서울특별시 강남구 광평로20길 63,/ 서울로봇고등학교 (일원동),서울특별시,강남구
2254,7010738,서울로봇고등학교,6363,서울특별시 강남구 광평로20길 63,/ 서울로봇고등학교 (일원동),서울특별시,강남구
2255,7010738,서울로봇고등학교,6363,서울특별시 강남구 광평로20길 63,/ 서울로봇고등학교 (일원동),서울특별시,강남구
2256,7010738,서울로봇고등학교,6363,서울특별시 강남구 광평로20길 63,/ 서울로봇고등학교 (일원동),서울특별시,강남구
2257,7010738,서울로봇고등학교,6363,서울특별시 강남구 광평로20길 63,/ 서울로봇고등학교 (일원동),서울특별시,강남구
2258,7010737,성동공업고등학교,4571,서울특별시 중구 다산로 290,(흥인동),서울특별시,중구
2259,7010737,성동공업고등학교,4571,서울특별시 중구 다산로 290,(흥인동),서울특별시,중구
2260,7010737,성동공업고등학교,4571,서울특별시 중구 다산로 290,(흥인동),서울특별시,중구
2261,7010737,성동공업고등학교,4571,서울특별시 중구 다산로 290,(흥인동),서울특별시,중구
2262,7010737,성동공업고등학교,4571,서울특별시 중구 다산로 290,(흥인동),서울특별시,중구
2263,7010737,성동공업고등학교,4571,서울특별시 중구 다산로 290,(흥인동),서울특별시,중구
2264,7010737,성동공업고등학교,4571,서울특별시 중구 다산로 290,(흥인동),서울특별시,중구
2265,7010737,성동공업고등학교,4571,서울특별시 중구 다산로 290,(흥인동),서울특별시,중구
2266,7010737,성동공업고등학교,4571,서울특별시 중구 다산로 290,(흥인동),서울특별시,중구
2267,7010737,성동공업고등학교,4571,서울특별시 중구 다산로 290,(흥인동),서울특별시,중구
2268,7010737,성동공업고등학교,4571,서울특별시 중구 다산로 290,(흥인동),서울특별시,중구
2269,7010737,성동공업고등학교,4571,서울특별시 중구 다산로 290,(흥인동),서울특별시,중구
2270,7010737,성동공업고등학교,4571,서울특별시 중구 다산로 290,(흥인동),서울특별시,중구
2271,7010737,성동공업고등학교,4571,서울특별시 중구 다산로 290,(흥인동),서울특별시,중구
2272,7010737,성동공업고등학교,4571,서울특별시 중구 다산로 290,(흥인동),서울특별시,중구
2273,7010737,성동공업고등학교,4571,서울특별시 중구 다산로 290,(흥인동),서울특별시,중구
2274,7010737,성동공업고등학교,4571,서울특별시 중구 다산로 290,(흥인동),서울특별시,중구
2275,7010737,성동공업고등학교,4571,서울특별시 중구 다산로 290,(흥인동),서울특별시,중구
2276,7010737,성동공업고등학교,4571,서울특별시 중구 다산로 290,(흥인동),서울특별시,중구
2277,7010737,성동공업고등학교,4571,서울특별시 중구 다산로 290,(흥인동),서울특별시,중구
2278,7010737,성동공업고등학교,4571,서울특별시 중구 다산로 290,(흥인동),서울특별시,중구
2279,7010737,성동공업고등학교,4571,서울특별시 중구 다산로 290,(흥인동),서울특별시,중구
2280,7010737,성동공업고등학교,4571,서울특별시 중구 다산로 290,(흥인동),서울특별시,중구
2281,7010737,성동공업고등학교,4571,서울특별시 중구 다산로 290,(흥인동),서울특별시,중구
2282,7010737,성동공업고등학교,4571,서울특별시 중구 다산로 290,(흥인동),서울특별시,중구
2283,7010737,성동공업고등학교,4571,서울특별시 중구 다산로 290,(흥인동),서울특별시,중구
2284,7010737,성동공업고등학교,4571,서울특별시 중구 다산로 290,(흥인동),서울특별시,중구
2285,7010737,성동공업고등학교,4571,서울특별시 중구 다산로 290,(흥인동),서울특별시,중구
2286,7010737,성동공업고등학교,4571,서울특별시 중구 다산로 290,(흥인동),서울특별시,중구
2287,7010737,성동공업고등학교,4571,서울특별시 중구 다산로 290,(흥인동),서울특별시,중구
2288,7010737,성동공업고등학교,4571,서울특별시 중구 다산로 290,(흥인동),서울특별시,중구
2289,7010737,성동공업고등학교,4571,서울특별시 중구 다산로 290,(흥인동),서울특별시,중구
2290,7010737,성동공업고등학교,4571,서울특별시 중구 다산로 290,(흥인동),서울특별시,중구
2291,7010737,성동공업고등학교,4571,서울특별시 중구 다산로 290,(흥인동),서울특별시,중구
2292,7010736,불암고등학교,1736,서울특별시 노원구 중계로 155,(중계동),서울특별시,노원구
2293,7010735,월계고등학교,1874,서울특별시 노원구 초안산로5길 66,(월계동/월계고등학교),서울특별시,노원구
2294,7010734,선유고등학교,7209,서울특별시 영등포구 선유로 227,/ 선유고등학교 (양평동4가),서울특별시,영등포구
2295,7010722,한국제과학교,7319,서울특별시 영등포구 여의대방로61길 42,(신길동),서울특별시,영등포구
2296,7010722,한국제과학교,7319,서울특별시 영등포구 여의대방로61길 42,(신길동),서울특별시,영등포구
2297,7010721,서서울생활과학고등학교,8248,서울특별시 구로구 오리로 1355-10,/ 서서울생활과학고등학교 (궁동),서울특별시,구로구
2298,7010721,서서울생활과학고등학교,8248,서울특별시 구로구 오리로 1355-10,/ 서서울생활과학고등학교 (궁동),서울특별시,구로구
2299,7010721,서서울생활과학고등학교,8248,서울특별시 구로구 오리로 1355-10,/ 서서울생활과학고등학교 (궁동),서울특별시,구로구
2300,7010721,서서울생활과학고등학교,8248,서울특별시 구로구 오리로 1355-10,/ 서서울생활과학고등학교 (궁동),서울특별시,구로구
2301,7010721,서서울생활과학고등학교,8248,서울특별시 구로구 오리로 1355-10,/ 서서울생활과학고등학교 (궁동),서울특별시,구로구
2302,7010721,서서울생활과학고등학교,8248,서울특별시 구로구 오리로 1355-10,/ 서서울생활과학고등학교 (궁동),서울특별시,구로구
2303,7010721,서서울생활과학고등학교,8248,서울특별시 구로구 오리로 1355-10,/ 서서울생활과학고등학교 (궁동),서울특별시,구로구
2304,7010721,서서울생활과학고등학교,8248,서울특별시 구로구 오리로 1355-10,/ 서서울생활과학고등학교 (궁동),서울특별시,구로구
2305,7010721,서서울생활과학고등학교,8248,서울특별시 구로구 오리로 1355-10,/ 서서울생활과학고등학교 (궁동),서울특별시,구로구
2306,7010721,서서울생활과학고등학교,8248,서울특별시 구로구 오리로 1355-10,/ 서서울생활과학고등학교 (궁동),서울특별시,구로구
2307,7010721,서서울생활과학고등학교,8248,서울특별시 구로구 오리로 1355-10,/ 서서울생활과학고등학교 (궁동),서울특별시,구로구
2308,7010721,서서울생활과학고등학교,8248,서울특별시 구로구 오리로 1355-10,/ 서서울생활과학고등학교 (궁동),서울특별시,구로구
2309,7010721,서서울생활과학고등학교,8248,서울특별시 구로구 오리로 1355-10,/ 서서울생활과학고등학교 (궁동),서울특별시,구로구
2310,7010721,서서울생활과학고등학교,8248,서울특별시 구로구 오리로 1355-10,/ 서서울생활과학고등학교 (궁동),서울특별시,구로구
2311,7010721,서서울생활과학고등학교,8248,서울특별시 구로구 오리로 1355-10,/ 서서울생활과학고등학교 (궁동),서울특별시,구로구
2312,7010721,서서울생활과학고등학교,8248,서울특별시 구로구 오리로 1355-10,/ 서서울생활과학고등학교 (궁동),서울특별시,구로구
2313,7010721,서서울생활과학고등학교,8248,서울특별시 구로구 오리로 1355-10,/ 서서울생활과학고등학교 (궁동),서울특별시,구로구
2314,7010721,서서울생활과학고등학교,8248,서울특별시 구로구 오리로 1355-10,/ 서서울생활과학고등학교 (궁동),서울특별시,구로구
2315,7010721,서서울생활과학고등학교,8248,서울특별시 구로구 오리로 1355-10,/ 서서울생활과학고등학교 (궁동),서울특별시,구로구
2316,7010721,서서울생활과학고등학교,8248,서울특별시 구로구 오리로 1355-10,/ 서서울생활과학고등학교 (궁동),서울특별시,구로구
2317,7010721,서서울생활과학고등학교,8248,서울특별시 구로구 오리로 1355-10,/ 서서울생활과학고등학교 (궁동),서울특별시,구로구
2318,7010721,서서울생활과학고등학교,8248,서울특별시 구로구 오리로 1355-10,/ 서서울생활과학고등학교 (궁동),서울특별시,구로구
2319,7010721,서서울생활과학고등학교,8248,서울특별시 구로구 오리로 1355-10,/ 서서울생활과학고등학교 (궁동),서울특별시,구로구
2320,7010721,서서울생활과학고등학교,8248,서울특별시 구로구 오리로 1355-10,/ 서서울생활과학고등학교 (궁동),서울특별시,구로구
2321,7010712,영동일고등학교,5555,서울특별시 송파구 석촌호수로 93,/ 영동일고등학교 (잠실동),서울특별시,송파구
2322,7010712,영동일고등학교,5555,서울특별시 송파구 석촌호수로 93,/ 영동일고등학교 (잠실동),서울특별시,송파구
2323,7010712,영동일고등학교,5555,서울특별시 송파구 석촌호수로 93,/ 영동일고등학교 (잠실동),서울특별시,송파구
2324,7010712,영동일고등학교,5555,서울특별시 송파구 석촌호수로 93,/ 영동일고등학교 (잠실동),서울특별시,송파구
2325,7010712,영동일고등학교,5555,서울특별시 송파구 석촌호수로 93,/ 영동일고등학교 (잠실동),서울특별시,송파구
2326,7010703,자운고등학교,1412,서울특별시 도봉구 노해로69길 150,(창동),서울특별시,도봉구
